Epoch,Layer,Depth,Effective Rank,Smooth Rank (λ=0.1),Smooth Rank (λ=1.0),Smooth Rank (λ=10.0),Train Loss,Test Loss
12,2,4,nan,3.27213454246521,2.8335964679718018,2.2608144283294678,0.08100379097398445,0.07890942916552877
12,3,4,nan,5.113356113433838,3.0498416423797607,1.9526612758636475,0.08100379097398445,0.07890942916552877
13,0,4,nan,9.821771621704102,6.843864440917969,4.820178985595703,0.07999723928430023,0.07792162274803471
13,1,4,nan,5.122758865356445,3.9541537761688232,3.0548622608184814,0.07999723928430023,0.07792162274803471
13,2,4,nan,3.0128140449523926,2.7290797233581543,2.1817667484283447,0.07999723928430023,0.07792162274803471
13,3,4,nan,4.829107284545898,2.996776580810547,1.9370969533920288,0.07999723928430023,0.07792162274803471
14,0,4,nan,9.82174301147461,6.843930721282959,4.820191383361816,0.0733236891153584,0.07164486568361075
14,1,4,nan,4.546813488006592,3.63663649559021,2.837592601776123,0.0733236891153584,0.07164486568361075
14,2,4,nan,2.9522736072540283,2.6065502166748047,2.1043083667755127,0.0733236891153584,0.07164486568361075
14,3,4,nan,4.764465808868408,2.974989175796509,1.935811996459961,0.0733236891153584,0.07164486568361075
15,0,4,nan,9.822163581848145,6.843918800354004,4.820185661315918,0.06909991498989394,0.06750424756150035
15,1,4,nan,3.844682455062866,3.161773443222046,2.4838624000549316,0.06909991498989394,0.06750424756150035
15,2,4,nan,2.847893714904785,2.3411402702331543,2.018202781677246,0.06909991498989394,0.06750424756150035
15,3,4,nan,4.567171096801758,2.938203811645508,1.9258066415786743,0.06909991498989394,0.06750424756150035
16,0,4,nan,9.821534156799316,6.843841552734375,4.82017707824707,0.094771962007466,0.09204647115768975
16,1,4,nan,3.060319185256958,2.608751058578491,2.1266367435455322,0.094771962007466,0.09204647115768975
16,2,4,nan,2.466200590133667,2.07633113861084,1.975743055343628,0.094771962007466,0.09204647115768975
16,3,4,nan,4.408741474151611,2.9169092178344727,1.9241689443588257,0.094771962007466,0.09204647115768975
17,0,4,nan,9.821959495544434,6.843894004821777,4.820182800292969,0.08010570030064515,0.07788566218675144
17,1,4,nan,2.15739369392395,2.0173661708831787,1.9988205432891846,0.08010570030064515,0.07788566218675144
17,2,4,nan,2.009690523147583,1.997519612312317,1.966041922569275,0.08010570030064515,0.07788566218675144
17,3,4,nan,4.401111602783203,2.918281316757202,1.9120841026306152,0.08010570030064515,0.07788566218675144
18,0,4,1.3434303998947144,9.83804702758789,6.845477104187012,4.8203535079956055,0.07242642938978794,0.06981921039208573
18,1,4,nan,2.019244909286499,2.001669406890869,1.9972151517868042,0.07242642938978794,0.06981921039208573
18,2,4,nan,2.007011651992798,1.9971264600753784,1.9648562669754028,0.07242642938978794,0.06981921039208573
